npoin  nele  nsec npfix  nlod   nstr
 2500  4800     1    50     3      1
  sec               t               E              po           alpha           gamma        gkh        gkv
    1   5.0000000e+01   3.2500000e+08   2.0000000e-01   1.0000000e-05   2.4000000e+01      0.000      1.000
 node               x               y              fx              fy          deltaT   kox   koy
 4182  -7.5123228e+00   8.3341291e+01   3.0392208e+00   8.3442845e+01  -7.6138768e+00   8.8086203e+01
 4183  -9.4735189e+00   1.0733370e+02   3.1601830e+00   1.0741913e+02  -9.5589542e+00   8.8451391e+01
 4184  -5.6861877e+00   1.3141806e+02   6.2133539e+00   1.3169906e+02  -5.9671914e+00   8.7410519e+01
 4185  -5.1848500e+00   1.5725063e+02   5.5636399e+00   1.5744097e+02  -5.3751893e+00   8.8040601e+01
 4186  -1.1863567e+01   6.1585070e+01   2.1558313e+00   6.1648292e+01  -1.1926790e+01   8.8320208e+01
 4187  -1.2653495e+01   3.7671359e+01   2.6639949e+00   3.7811987e+01  -1.2794123e+01   8.6978249e+01
 4188  -8.4464716e+00   5.8706476e+01   1.9763308e+00   5.8764589e+01  -8.5045853e+00   8.8315712e+01
 4189  -1.3646753e+01   1.2666089e+01   1.4252487e+00   1.2743063e+01  -1.3723727e+01   8.6908600e+01
 4190  -9.2664423e+00   3.4567644e+01   2.5695490e+00   3.4717756e+01  -9.4165549e+00   8.6656591e+01
 4191  -9.4360878e+00   1.1638980e+01   2.4864342e+00   1.1928356e+01  -9.7254637e+00   8.3361673e+01
 4192  -1.1607802e+01   1.3073879e+01   7.4646547e-01   1.3096435e+01  -1.1630357e+01   8.8269272e+01
 4193  -1.2162451e+01   3.7769567e+01   9.4243427e-01   3.7787349e+01  -1.2180233e+01   8.8919093e+01
 4194  -1.0151585e+01   3.4390615e+01   1.5452228e+00   3.4444156e+01  -1.0205127e+01   8.8015520e+01
 4195  -7.8548256e+00   3.6258290e+01   1.8745502e+00   3.6337804e+01  -7.9343397e+00   8.7571100e+01
 4196  -1.0670614e+01   5.9813534e+01   2.5905024e+00   5.9908614e+01  -1.0765695e+01   8.7897990e+01
 4197  -7.9700660e+00   1.2260006e+01   1.0680201e+00   1.2316235e+01  -8.0262944e+00   8.6986311e+01
 4198  -1.2917962e+01   1.0942605e+01  -1.0204124e+00   1.0986165e+01  -1.2961522e+01   9.2444341e+01
 4199  -1.1349656e+01   1.1584089e+01  -8.1832814e-01   1.1613251e+01  -1.1378818e+01   9.2040984e+01
 4200  -1.0555078e+01   3.5718239e+01   1.0039043e+00   3.5740009e+01  -1.0576848e+01   8.8757741e+01
 4201  -7.6321180e+00   6.0421233e+01   3.5442473e+00   6.0605321e+01  -7.8162059e+00   8.7026733e+01
 4202  -1.1277853e+01   6.1702212e+01   2.7559954e+00   6.1806141e+01  -1.1381782e+01   8.7840401e+01
 4203  -1.0416475e+01   8.3713023e+01   2.8546386e+00   8.3799515e+01  -1.0502968e+01   8.8264533e+01
 4204  -8.8805968e+00   5.8619651e+01   3.3721084e+00   5.8787693e+01  -9.0486388e+00   8.7147144e+01
 4205  -6.0895999e+00   1.5433670e+02   5.1473631e+00   1.5450169e+02  -6.2545861e+00   8.8164152e+01
 4206  -8.6031625e+00   1.5923180e+02   5.2412262e+00   1.5939532e+02  -8.7666786e+00   8.8213063e+01
 4207  -8.7146457e+00   1.3074519e+02   3.7778110e+00   1.3084745e+02  -8.8169074e+00   8.8449437e+01
 4208  -4.7904859e+00   3.0700192e+02   4.7087860e+00   3.0707302e+02  -4.8615833e+00   8.9134964e+01
 4209  -2.5325771e+00   3.0257691e+02   9.9682005e+00   3.0290223e+02  -2.8579002e+00   8.8130753e+01
 4210  -5.6756850e+00   3.0543179e+02   6.7778123e-01   3.0543327e+02  -5.6771616e+00   8.9875176e+01
 4211  -1.8456328e+00   5.6590189e+02   1.1555247e+01   5.6613697e+02  -2.0807170e+00   8.8834514e+01
 4212   3.1141985e+00   5.9070104e+02   1.0028868e+01   5.9087216e+02   2.9430767e+00   8.9022461e+01
 4213   6.5435131e-01   5.1491965e+02   1.1622017e+01   5.1518217e+02   3.9183629e-01   8.8706038e+01
 4214  -2.7107330e+00   5.4227459e+02   1.1444839e+01   5.4251483e+02  -2.9509718e+00   8.8797480e+01
 4215   1.5614066e+00   5.6363529e+02   1.1935395e+01   5.6388862e+02   1.3080778e+00   8.8784080e+01
 4216   7.7363576e-01   5.4297147e+02   1.3005230e+01   5.4328323e+02   4.6186985e-01   8.8626749e+01
 4217   1.5295889e+00   5.6015758e+02   1.2142970e+01   5.6042141e+02   1.2657602e+00   8.8755338e+01
 4218  -2.2024206e+00   5.6288253e+02   1.1807280e+01   5.6312913e+02  -2.4490226e+00   8.8803518e+01
 4219   8.6585270e-01   5.3547791e+02   1.2172173e+01   5.3575491e+02   5.8885732e-01   8.8696377e+01
 4220  -2.8101501e+00   5.3845889e+02   1.1940497e+01   5.3872217e+02  -3.0734317e+00   8.8736863e+01
 4221  -2.9792387e+00   5.3470890e+02   1.2602372e+01   5.3500411e+02  -3.2744519e+00   8.8658080e+01
 4222  -3.2671818e+00   5.1481274e+02   1.2960336e+01   5.1513676e+02  -3.5911962e+00   8.8567878e+01
 4223  -2.3748204e+00   5.5937670e+02   1.2386655e+01   5.5964970e+02  -2.6478142e+00   8.8737443e+01
 4224   1.6738848e+00   5.3935570e+02   1.1933413e+01   5.3962042e+02   1.4091627e+00   8.8729201e+01
 4225   2.8123940e+00   5.8795660e+02   1.0304633e+01   5.8813801e+02   2.6309814e+00   8.8991414e+01
 4226  -3.3075168e+00   5.1444869e+02   1.3017301e+01   5.1477576e+02  -3.6345880e+00   8.8560696e+01
 4227  -4.0512440e+00   4.9362312e+02   1.2178654e+01   4.9392097e+02  -4.3490912e+00   8.8599025e+01
 4228   1.8946751e-01   5.1482668e+02   1.1725643e+01   5.1509370e+02  -7.7554377e-02   8.8695459e+01
 4229  -6.0338465e-01   4.4647353e+02   1.2134002e+01   4.4680261e+02  -9.3246834e-01   8.8446474e+01
 4230  -4.7090485e+00   4.6927325e+02   1.1670332e+01   4.6956042e+02  -4.9962199e+00   8.8590409e+01
 4231  -4.7573351e+00   4.4564274e+02   1.1229026e+01   4.4592252e+02  -5.0371148e+00   8.8572728e+01
 4232  -1.1247116e+00   4.1759563e+02   1.1551613e+01   4.1791407e+02  -1.4431541e+00   8.8420931e+01
 4233  -3.2761043e-01   4.9118044e+02   1.2605638e+01   4.9150352e+02  -6.5069310e-01   8.8531830e+01
 4234  -1.1274224e+00   4.6998957e+02   1.2803885e+01   4.7033730e+02  -1.4751461e+00   8.8444362e+01
 4235   7.8562523e-02   4.8739848e+02   1.2991371e+01   4.8774457e+02  -2.6752621e-01   8.8474007e+01
 4236  -4.6021662e+00   4.9032553e+02   1.2406811e+01   4.9063635e+02  -4.9129840e+00   8.8564915e+01
 4237  -4.3726447e+00   4.4191172e+02   1.1477465e+01   4.4220670e+02  -4.6676252e+00   8.8527774e+01
 4238  -4.1764041e+00   4.6612365e+02   1.1810931e+01   4.6642008e+02  -4.4728323e+00   8.8562305e+01
 4239  -2.7543858e-02   4.6363723e+02   1.2365078e+01   4.6396675e+02  -3.5706331e-01   8.8473474e+01
 4240  -3.4576960e-01   4.4271710e+02   1.1724336e+01   4.4302713e+02  -6.5580218e-01   8.8485251e+01
 4241  -3.9260474e+00   4.8659756e+02   1.1499678e+01   4.8686700e+02  -4.1954941e+00   8.8657759e+01
 4242  -5.1468418e-01   4.6685599e+02   1.2262701e+01   4.6717751e+02  -8.3620725e-01   8.8498072e+01
 4243   3.6954826e-01   5.1518410e+02   1.1624306e+01   5.1544644e+02   1.0720976e-01   8.8707163e+01
 4244  -5.3110325e+00   4.1789078e+02   1.2211189e+01   4.1824284e+02  -5.6630848e+00   8.8348602e+01
 4245  -3.3952433e+00   5.1478713e+02   1.2510400e+01   5.1508899e+02  -3.6971042e+00   8.8617790e+01
 4246   8.0078951e-02   4.9444938e+02   1.2090858e+01   4.9474492e+02  -2.1545217e-01   8.8599825e+01
 4247  -2.4093575e+00   5.5610125e+02   1.2096240e+01   5.5636311e+02  -2.6712155e+00   8.8759861e+01
 4248   2.4827818e+00   5.8056195e+02   1.0396093e+01   5.8074885e+02   2.2958803e+00   8.8970045e+01
 4249   6.7311673e-01   5.0959338e+02   1.2135270e+01   5.0988258e+02   3.8391398e-01   8.8634809e+01
 4250  -3.0557136e+00   5.3258127e+02   1.2071381e+01   5.3285318e+02  -3.3276222e+00   8.8709627e+01
 4251  -3.3508757e+00   5.0878858e+02   1.2370150e+01   5.0908719e+02  -3.6494886e+00   8.8617160e+01
 4252   5.2608633e-01   4.8588798e+02   1.2747196e+01   4.8622253e+02   1.9153372e-01   8.8496606e+01
 4253   1.1746142e+00   5.5373291e+02   1.2501451e+01   5.5401561e+02   8.9191759e-01   8.8704585e+01
 4254   2.9772341e-01   5.3325196e+02   1.3209049e+01   5.3357914e+02  -2.9456501e-02   8.8581109e+01
 4255   1.0405102e+00   5.4940858e+02   1.1545739e+01   5.4965157e+02   7.9752553e-01   8.8794365e+01
 4256  -2.6750994e+00   5.5296297e+02   1.1491999e+01   5.5320055e+02  -2.9126814e+00   8.8815654e+01
 4257   1.3357889e+00   5.2528878e+02   1.0990100e+01   5.2551920e+02   1.1053690e+00   8.8798905e+01
 4258  -2.8597747e+00   5.2990716e+02   1.1131039e+01   5.3013961e+02  -3.0922328e+00   8.8803622e+01
 4259  -2.8032107e+00   5.2446098e+02   1.1406362e+01   5.2470762e+02  -3.0498504e+00   8.8761287e+01
 4260   5.3376378e-01   5.0342880e+02   1.1878436e+01   5.0370921e+02   2.5335019e-01   8.8647673e+01
 4261  -2.5800942e+00   5.4868446e+02   1.1296568e+01   5.4891585e+02  -2.8114874e+00   8.8826546e+01
 4262   1.0283651e+00   5.3068478e+02   1.2800577e+01   5.3099396e+02   7.1918513e-01   8.8616370e+01
 4263   2.1891958e+00   5.7728445e+02   9.8990196e+00   5.7745479e+02   2.0188561e+00   8.9014167e+01
 4264  -2.8223121e+00   5.0449827e+02   1.1936448e+01   5.0477896e+02  -3.1030025e+00   8.8652915e+01
 4265  -4.0030242e+00   4.6193788e+02   1.0878171e+01   4.6219171e+02  -4.2568551e+00   8.8663305e+01
 4266  -3.1202535e+00   4.8515871e+02   1.1091783e+01   4.8541054e+02  -3.3720855e+00   8.8699359e+01
 4267  -4.5910082e+00   4.3818933e+02   1.2095833e+01   4.3851952e+02  -4.9211948e+00   8.8436354e+01
 4268   3.3210650e-01   4.6280491e+02   1.3054455e+01   4.6317311e+02  -3.6095102e-02   8.8384398e+01
 4269  -7.1101831e-01   4.3496568e+02   1.2314613e+01   4.3531348e+02  -1.0588191e+00   8.8382229e+01
 4270  -7.0965818e-01   4.3896560e+02   1.1716420e+01   4.3927760e+02  -1.0216547e+00   8.8474631e+01
 4271   3.4904528e-01   4.8369823e+02   1.1761389e+01   4.8398425e+02   6.3023371e-02   8.8606915e+01
 4272  -4.0864187e+00   4.6282545e+02   1.1588462e+01   4.6311289e+02  -4.3738602e+00   8.8579121e+01
 4273   6.8282076e-01   4.7835651e+02   1.1938666e+01   4.7865471e+02   3.8461967e-01   8.8569177e+01
 4274  -3.6764384e+00   4.8289313e+02   1.1997788e+01   4.8318879e+02  -3.9720991e+00   8.8588350e+01
 4275   4.6625154e-01   4.5550366e+02   1.1176036e+01   4.5577799e+02   1.9192567e-01   8.8593906e+01
 4276  -3.2400169e+00   4.5874232e+02   1.1020165e+01   4.5900504e+02  -3.5027435e+00   8.8634297e+01
 4277  -3.4791911e+00   4.5471457e+02   1.0105137e+01   4.5493733e+02  -3.7019444e+00   8.8737201e+01
 4278  -4.1570298e+00   4.3525833e+02   1.2169654e+01   4.3559511e+02  -4.4938115e+00   8.8414807e+01
 4279  -2.4888542e+00   4.7772217e+02   9.5320285e+00   4.7791130e+02  -2.6779873e+00   8.8863295e+01
 4280   6.9725902e-01   4.5952977e+02   1.1642229e+01   4.5982499e+02   4.0204379e-01   8.8547446e+01
 4281   4.2640018e-01   5.0340732e+02   1.1217193e+01   5.0365736e+02   1.7636508e-01   8.8723069e+01
 4282  -3.4801194e+00   4.3577181e+02   1.1477533e+01   4.3607151e+02  -3.7798197e+00   8.8504238e+01
 4283  -3.2039312e+00   5.0442195e+02   1.1599738e+01   5.0468687e+02  -3.4688581e+00   8.8691647e+01
 4284   1.4537571e+00   5.5687387e+02   1.2828572e+01   5.5717002e+02   1.1576127e+00   8.8677576e+01
 4285   2.7197966e+00   5.8484979e+02   1.0887566e+01   5.8505335e+02   2.5162378e+00   8.8928898e+01
 4286  -4.7350316e+00   4.1883874e+02   1.2134410e+01   4.1918607e+02  -5.0823697e+00   8.8360401e+01
 4287  -5.4395206e+00   3.9707661e+02   1.0915923e+01   3.9737243e+02  -5.7353345e+00   8.8447704e+01
 4288  -1.3445087e+00   4.1755167e+02   1.1002052e+01   4.1784043e+02  -1.6332719e+00   8.8496543e+01
 4289  -2.2406706e+00   3.4512763e+02   1.0354902e+01   3.4543603e+02  -2.5490721e+00   8.8294056e+01
 4290  -5.6544470e+00   3.7329652e+02   1.0337349e+01   3.7357830e+02  -5.9362286e+00   8.8438585e+01
 4291  -1.3333423e+00   3.9490204e+02   1.1559792e+01   3.9523900e+02  -1.6703017e+00   8.8330343e+01
 4292  -1.7069531e+00   3.7408602e+02   1.1438269e+01   3.7443385e+02  -2.0547856e+00   8.8258198e+01
 4293  -7.8781889e-01   3.9165265e+02   1.1711430e+01   3.9200184e+02  -1.1370073e+00   8.8292173e+01
 4294  -5.6063529e+00   3.9404744e+02   1.0903514e+01   3.9434469e+02  -5.9036058e+00   8.8438382e+01
 4295  -1.3349421e+00   3.6777735e+02   1.0907337e+01   3.6809938e+02  -1.6569749e+00   8.8308866e+01
 4296  -5.1226220e+00   3.6997864e+02   1.0378538e+01   3.7026558e+02  -5.4095624e+00   8.8416319e+01
 4297  -5.1097803e+00   3.6702238e+02   1.0136738e+01   3.6729830e+02  -5.3856965e+00   8.8440826e+01
 4298  -5.3586404e+00   3.4765886e+02   1.0960776e+01   3.4799885e+02  -5.6986320e+00   8.8223315e+01
 4299  -4.9529922e+00   3.9081962e+02   9.8858288e+00   3.9106640e+02  -5.1997720e+00   8.8570023e+01
 4300  -1.1257328e+00   3.7077801e+02   1.1007420e+01   3.7110352e+02  -1.4512399e+00   8.8306165e+01
 4301  -6.5129413e-01   4.1882273e+02   1.0778499e+01   4.1909951e+02  -9.2806798e-01   8.8529063e+01
 4302  -6.0838276e+00   3.4598754e+02   1.1047876e+01   3.4633388e+02  -6.4301654e+00   8.8204433e+01
 4303  -6.0383519e+00   3.2436311e+02   9.6788100e+00   3.2464640e+02  -6.3216409e+00   8.8323489e+01
 4304  -1.8706464e+00   3.4520164e+02   9.9054500e+00   3.4548411e+02  -2.1531183e+00   8.8366550e+01
 4305  -2.1852818e+00   3.0038230e+02   9.4248133e+00   3.0067560e+02  -2.4785752e+00   8.8217572e+01
 4306  -6.7999772e+00   3.0172343e+02   8.3336224e+00   3.0194837e+02  -7.0249153e+00   8.8453869e+01
 4307  -6.2744400e+00   2.9956447e+02   9.1488504e+00   2.9983791e+02  -6.5478738e+00   8.8288097e+01
 4308  -7.3578317e+00   2.7451956e+02   9.4760221e+00   2.7483776e+02  -7.6760329e+00   8.8076752e+01
 4309  -1.5984189e+00   3.2294458e+02   1.0685944e+01   3.2329604e+02  -1.9498851e+00   8.8116192e+01
 4310  -2.1151113e+00   3.2514776e+02   9.9370832e+00   3.2544921e+02  -2.4165654e+00   8.8262392e+01
 4311  -1.1955892e+00   3.2055317e+02   1.0931462e+01   3.2092414e+02  -1.5665595e+00   8.8056355e+01
 4312  -6.2275672e+00   3.2201875e+02   9.7426627e+00   3.2230767e+02  -6.5164844e+00   8.8301400e+01
 4313  -1.3333066e+00   2.9734388e+02   1.0330509e+01   2.9770076e+02  -1.6901871e+00   8.8021432e+01
 4314  -5.7061734e+00   2.9800025e+02   9.0916776e+00   2.9827217e+02  -5.9780961e+00   8.8286853e+01
 4315  -5.4766324e+00   2.9651521e+02   8.2809648e+00   2.9674211e+02  -5.7035355e+00   8.8430456e+01
 4316  -6.2184948e+00   2.7291794e+02   1.0295672e+01   2.7329717e+02  -6.5977253e+00   8.7890523e+01
 4317  -5.4056044e+00   3.1971117e+02   8.3867016e+00   3.1992737e+02  -5.6218037e+00   8.8523309e+01
 4318  -1.8337527e+00   2.9877473e+02   1.0365833e+01   2.9913175e+02  -2.1907720e+00   8.8027403e+01
 4319  -1.2400582e+00   3.4695629e+02   9.8221038e+00   3.4723314e+02  -1.5169051e+00   8.8385482e+01
 4320  -6.8087175e+00   2.7389991e+02   1.0368616e+01   2.7428238e+02  -7.1911850e+00   8.7887487e+01
 4321  -5.1920832e+00   3.4769217e+02   9.8968484e+00   3.4796952e+02  -5.4694282e+00   8.8394788e+01
 4322  -1.8043237e+00   3.9780365e+02   1.1873386e+01   3.9815613e+02  -2.1568018e+00   8.8299594e+01
 4323  -3.9494501e+00   4.1517773e+02   1.1262922e+01   4.1548017e+02  -4.2518928e+00   8.8461809e+01
 4324   3.8106276e-02   4.3511551e+02   1.0818882e+01   4.3538437e+02  -2.3075607e-01   8.8576423e+01
 4325  -2.4747600e-01   3.9133391e+02   1.1625764e+01   3.9167876e+02  -5.9233267e-01   8.8300925e+01
 4326  -4.5931106e+00   3.9046478e+02   1.0630414e+01   3.9075062e+02  -4.8789523e+00   8.8459742e+01
 4327  -4.6539900e+00   3.6640955e+02   1.0091293e+01   3.6668379e+02  -4.9282260e+00   8.8443341e+01
 4328  -1.3150492e+00   3.6707734e+02   1.1419967e+01   3.6743102e+02  -1.6687225e+00   8.8226132e+01
 4329  -1.0557137e-01   4.1290247e+02   1.1785798e+01   4.1323853e+02  -4.4162319e-01   8.8366752e+01
 4330   7.9799505e-02   4.1598358e+02   1.1167767e+01   4.1628323e+02  -2.1985926e-01   8.8462981e+01
 4331  -6.8320486e-03   4.0857725e+02   1.0836997e+01   4.0886449e+02  -2.9406300e-01   8.8481750e+01
 4332  -4.4145765e+00   4.1204067e+02   1.0522222e+01   4.1230636e+02  -4.6802631e+00   8.8553586e+01
 4333   4.6797403e-01   3.8563226e+02   9.8369357e+00   3.8588333e+02   2.1690643e-01   8.8537960e+01
 4334  -3.9024964e+00   3.8909893e+02   9.5356702e+00   3.8933017e+02  -4.1337311e+00   8.8610882e+01
 4335  -3.0269984e+00   3.8493326e+02   8.4087942e+00   3.8511543e+02  -3.2091682e+00   8.8758927e+01
 4336  -1.4833625e-01   3.6270054e+02   1.0356839e+01   3.6299592e+02  -4.4371231e-01   8.8366373e+01
 4337  -3.7413772e+00   4.0783035e+02   9.2427713e+00   4.0803781e+02  -3.9488399e+00   8.8714158e+01
 4338   4.1651576e-02   3.8988776e+02   1.1982996e+01   3.9025575e+02  -3.2633155e-01   8.8241070e+01
 4339   4.1170364e-01   4.3617207e+02   1.0046837e+01   4.3640359e+02   1.8018804e-01   8.8679931e+01
 4340  -3.5026049e+00   3.6577936e+02   9.7739574e+00   3.6603787e+02  -3.7611158e+00   8.8484940e+01
 4341  -3.2819176e-01   3.4308330e+02   9.9990779e+00   3.4337420e+02  -6.1908749e-01   8.8333607e+01
 4342  -4.0023591e+00   3.4343042e+02   8.8900633e+00   3.4365775e+02  -4.2296881e+00   8.8535201e+01
 4343  -5.0531897e+00   2.9570741e+02   8.0010052e+00   2.9592010e+02  -5.2658866e+00   8.8477221e+01
 4344  -5.0571663e+00   3.1943843e+02   8.4645908e+00   3.1965908e+02  -5.2778183e+00   8.8506772e+01
 4345  -3.7528279e-01   3.1909694e+02   9.9113897e+00   3.1940414e+02  -6.8248093e-01   8.8224717e+01
 4346  -8.2427285e-01   2.9655319e+02   9.8444112e+00   2.9687872e+02  -1.1498068e+00   8.8106039e+01
 4347  -3.9827093e+00   3.4235240e+02   9.6771737e+00   3.4262258e+02  -4.2528947e+00   8.8400725e+01
 4348  -7.1843982e-01   3.2030617e+02   1.0147425e+01   3.2062661e+02  -1.0388749e+00   8.8191316e+01
 4349  -4.1404797e+00   3.1834390e+02   8.4841543e+00   3.1856696e+02  -4.3635327e+00   8.8494010e+01
 4350  -4.1067751e+00   3.3839693e+02   7.6785340e+00   3.3856898e+02  -4.2788325e+00   8.8716355e+01
 4351  -4.1688039e+00   2.9487482e+02   7.4546182e+00   2.9506053e+02  -4.3545188e+00   8.8572901e+01
 4352   2.1880253e-01   3.1681285e+02   9.4268969e+00   3.1709329e+02  -6.1644105e-02   8.8295975e+01
 4353   3.4760275e-01   2.9380493e+02   8.6034589e+00   2.9405695e+02   9.5586573e-02   8.8322147e+01
 4354  -5.5834249e-01   2.9559691e+02   9.4624546e+00   2.9589893e+02  -8.6036930e-01   8.8171829e+01
 4355  -3.2702201e+00   3.1611504e+02   6.7006789e+00   3.1625556e+02  -3.4107381e+00   8.8798644e+01
 4356   3.5829293e-02   3.3922545e+02   9.9743697e+00   3.3951850e+02  -2.5722852e-01   8.8317072e+01
 4357   9.6721262e-02   3.6274955e+02   9.5841197e+00   3.6300266e+02  -1.5638937e-01   8.8487206e+01
 4358  -5.3359616e+00   2.7170881e+02   9.6307252e+00   2.7204320e+02  -5.6703446e+00   8.8011464e+01
 4359  -3.6463854e+00   3.6575061e+02   8.6214943e+00   3.6595172e+02  -3.8474962e+00   8.8663722e+01
 4360  -5.2256089e-01   3.4412638e+02   1.0264760e+01   3.4443183e+02  -8.2800793e-01   8.8295560e+01
 4361  -3.9031318e+00   4.1900512e+02   1.0847303e+01   4.1928316e+02  -4.1811748e+00   8.8531690e+01
 4362  -5.7776778e+00   2.7178617e+02   9.7354139e+00   2.7212721e+02  -6.1187236e+00   8.7993666e+01
 4363  -3.5005549e+00   4.3576772e+02   1.0031886e+01   4.3599671e+02  -3.7295409e+00   8.8692404e+01
 4364   2.1779807e+00   5.6670661e+02   1.2146328e+01   5.6696783e+02   1.9167627e+00   8.8767991e+01
 4365  -2.3621911e+00   5.4486759e+02   1.0036377e+01   5.4505160e+02  -2.5461997e+00   8.8949647e+01
 4366   2.3522448e+00   5.6843977e+02   8.2938877e+00   5.6856126e+02   2.2307550e+00   8.9160786e+01
 4367   1.3043078e+00   4.9668798e+02   1.0524496e+01   4.9691147e+02   1.0808142e+00   8.8783475e+01
 4368  -2.5356285e+00   5.2270736e+02   9.4987213e+00   5.2287908e+02  -2.7073514e+00   8.8964290e+01
 4369   1.1572257e+00   5.4117163e+02   9.9775311e+00   5.4135592e+02   9.7293953e-01   8.8941861e+01
 4370   5.7768409e-01   5.2333002e+02   1.2156343e+01   5.2361256e+02   2.9514715e-01   8.8668575e+01
 4371   1.4540010e+00   5.3654490e+02   8.4234214e+00   5.3667747e+02   1.3214320e+00   8.9098345e+01
 4372  -2.1862814e+00   5.4050293e+02   8.5293363e+00   5.4063695e+02  -2.3203021e+00   8.9099790e+01
 4373   1.4093781e+00   5.1391319e+02   8.2758617e+00   5.1404679e+02   1.2757751e+00   8.9075115e+01
 4374  -2.3006736e+00   5.1777153e+02   8.3252916e+00   5.1790477e+02  -2.4339104e+00   8.9083125e+01
 4375  -2.3970572e+00   5.1315190e+02   7.0612472e+00   5.1324860e+02  -2.4937539e+00   8.9215441e+01
 4376  -2.3568386e+00   4.9508211e+02   9.0544432e+00   4.9524686e+02  -2.5215941e+00   8.8957556e+01
 4377  -2.0049650e+00   5.3585311e+02   6.8835491e+00   5.3594119e+02  -2.0930468e+00   8.9266884e+01
 4378   1.9945333e+00   5.1863057e+02   9.6498455e+00   5.1881075e+02   1.8143541e+00   8.8930314e+01
 4379   2.4950808e+00   5.6390974e+02   6.8223695e+00   5.6399264e+02   2.4121869e+00   8.9303873e+01
 4380  -2.6584148e+00   4.9536583e+02   1.0821717e+01   4.9560087e+02  -2.8934522e+00   8.8755786e+01
 4381  -2.9204072e+00   4.7686172e+02   9.6803954e+00   4.7705696e+02  -3.1156457e+00   8.8844590e+01
 4382   1.0340332e+00   4.9663392e+02   9.1682031e+00   4.9680347e+02   8.6448673e-01   8.8940557e+01
 4383   1.1681549e+00   4.3237801e+02   1.0458217e+01   4.3263150e+02   9.1465871e-01   8.8611483e+01
 4384  -3.1281684e+00   4.5388538e+02   9.0169448e+00   4.5406322e+02  -3.3060049e+00   8.8870132e+01
 4385  -2.8265673e+00   4.3157906e+02   8.3990196e+00   4.3174139e+02  -2.9888975e+00   8.8892766e+01
 4386   9.5170800e-01   4.0482680e+02   9.8059499e+00   4.0506474e+02   7.1376305e-01   8.8609970e+01
 4387   8.3768232e-01   4.7371464e+02   9.8840635e+00   4.7392114e+02   6.3117603e-01   8.8803102e+01
 4388   2.5844205e-01   4.5456271e+02   1.1300392e+01   4.5484362e+02  -2.2470891e-02   8.8575995e+01
 4389   1.3626522e+00   4.6940857e+02   8.7216878e+00   4.6957104e+02   1.2001864e+00   8.8932830e+01
 4390  -3.2562656e+00   4.7289585e+02   8.3444738e+00   4.7304204e+02  -3.4024560e+00   8.8996313e+01
 4391  -2.3340668e+00   4.2748060e+02   7.1886533e+00   4.2760080e+02  -2.4542635e+00   8.9042085e+01
 4392  -2.4728234e+00   4.5023119e+02   7.6239411e+00   4.5035955e+02  -2.6011810e+00   8.9035452e+01
 4393   1.6514803e+00   4.4740834e+02   8.0577561e+00   4.4755395e+02   1.5058712e+00   8.8964740e+01
